node,community,total_degree,weighted_total_degree,total_degree_in_group,weighted_total_degree_in_group,total_degree_between,weighted_total_degree_between,in_group_ratio,internal_strength_fraction,k_core_all,s_core_all,undirected_reach_2,total_degree_normalized,ego_density,density_clustering_coefficient,barrat_weighted_clustering,modularity_vitality_hub,modularity_vitality_bridge,undirected_reach_2_normalized
USMC,1,6,59.0,3,56.0,3,3.0,0.5,0.9491525423728814,5,51,152,0.0003643662189285163,0.7619047619047619,0.47619047619047616,0.511864406779661,0.0,0.00023087735692894906,0.0023284313725490196
US,4,5,6.0,4,5.0,1,1.0,0.8,0.8333333333333334,4,5,53,3.7054191755442337e-5,0.8,0.4666666666666667,0.75,6.437486933230652e-5,0.0,0.0008118872549019608
JusticeForJenniferLaude,8,3,9.0,3,9.0,0,0.0,1.0,1.0,3,13,14,5.5581287633163505e-5,1.0,0.5,1.0,0.0002436677423477418,0.0,0.0002144607843137255
JunkVFAEDCA,8,3,9.0,3,9.0,0,0.0,1.0,1.0,3,13,14,5.5581287633163505e-5,1.0,0.5,1.0,0.0002436677423477418,0.0,0.0002144607843137255
USTroopsOutNow,8,6,62.0,6,62.0,0,0.0,1.0,1.0,3,36,14,0.00038289331480623743,0.5714285714285714,0.2857142857142857,0.567741935483871,0.0016935525093729753,0.0,0.0002144607843137255
ArawNgKagitingan80,8,1,7.0,1,7.0,0,0.0,1.0,1.0,1,10,13,4.322989038134939e-5,1.0,0.0,0.0,0.00018945601576392246,0.0,0.0001991421568627451
BLACKANDGOLD,9,3,3.0,3,3.0,0,0.0,1.0,1.0,3,3,29,1.8527095877721168e-5,1.0,0.5,1.0,8.643700666288723e-5,0.0,0.00044424019607843137
BLOCKBYBLOCK,9,3,3.0,3,3.0,0,0.0,1.0,1.0,3,3,29,1.8527095877721168e-5,1.0,0.5,1.0,8.643700666288723e-5,0.0,0.00044424019607843137
tongvaland,9,2,2.0,2,2.0,0,0.0,1.0,1.0,2,2,29,1.2351397251814112e-5,1.0,0.3333333333333333,1.0,5.7615175615977066e-5,0.0,0.00044424019607843137
defense,4,4,4.0,4,4.0,0,0.0,1.0,1.0,4,4,51,2.4702794503628223e-5,1.0,0.6,1.0,9.431488865030424e-5,0.0,0.00078125
TrainLikeWeFight,4,4,4.0,4,4.0,0,0.0,1.0,1.0,4,4,51,2.4702794503628223e-5,1.0,0.6,1.0,9.431488865030424e-5,0.0,0.00078125
インド太平洋,4,4,4.0,3,3.0,1,1.0,0.75,0.75,4,4,60,2.4702794503628223e-5,1.0,0.6,1.0,3.1255356087278585e-5,0.0,0.0009191176470588235
인도태평양,4,3,3.0,2,2.0,1,1.0,0.6666666666666666,0.6666666666666666,3,3,60,1.8527095877721168e-5,1.0,0.5,1.0,7.670722873887037e-6,0.0,0.0009191176470588235
อินโดเอเชียแปซิฟิก,4,3,3.0,2,2.0,1,1.0,0.6666666666666666,0.6666666666666666,3,3,60,1.8527095877721168e-5,1.0,0.5,1.0,7.670722873887037e-6,0.0,0.0009191176470588235
印太平洋,4,4,4.0,3,3.0,1,1.0,0.75,0.75,4,4,60,2.4702794503628223e-5,1.0,0.6,1.0,3.1255356087278585e-5,0.0,0.0009191176470588235
friendspartnerallies,2,6,8.0,3,5.0,3,3.0,0.5,0.625,5,7,101,4.9405589007256447e-5,0.6666666666666666,0.38095238095238093,0.475,0.0,0.000103069853317872,0.0015471813725490195
Kagitingan2022,2,2,4.0,2,4.0,0,0.0,1.0,1.0,2,4,66,2.4702794503628223e-5,1.0,0.3333333333333333,1.0,4.9607375295468437e-5,0.0,0.001011029411764706
TNIADMengabdiDanMembangunBersamaRakyat,1,1,15.0,1,15.0,0,0.0,1.0,1.0,1,18,132,9.263547938860583e-5,1.0,0.0,0.0,0.0,1.619802552488281e-5,0.002022058823529412
USPHThrivingAt75,2,1,4.0,1,4.0,0,0.0,1.0,1.0,1,4,63,2.4702794503628223e-5,1.0,0.0,0.0,4.9607375295468437e-5,0.0,0.0009650735294117647
JunkVFA,8,3,33.0,3,33.0,0,0.0,1.0,1.0,3,35,14,0.00020379805465493283,1.0,0.5,1.0,0.0008970413443566416,0.0,0.0002144607843137255
JunkEDCA,8,3,33.0,3,33.0,0,0.0,1.0,1.0,3,35,14,0.00020379805465493283,1.0,0.5,1.0,0.0008970413443566416,0.0,0.0002144607843137255
IronSharpensIron,9,2,2.0,2,2.0,0,0.0,1.0,1.0,2,2,29,1.2351397251814112e-5,1.0,0.3333333333333333,1.0,5.7615175615977066e-5,0.0,0.00044424019607843137
ClawsUp,9,2,2.0,2,2.0,0,0.0,1.0,1.0,2,2,29,1.2351397251814112e-5,1.0,0.3333333333333333,1.0,5.7615175615977066e-5,0.0,0.00044424019607843137
SEALs,4,3,3.0,2,2.0,1,1.0,0.6666666666666666,0.6666666666666666,3,3,28,1.8527095877721168e-5,1.0,0.5,1.0,0.0,6.397992516560258e-6,0.000428921568627451
Australia,4,3,3.0,2,2.0,1,1.0,0.6666666666666666,0.6666666666666666,3,3,28,1.8527095877721168e-5,1.0,0.5,1.0,0.0,6.397992516560258e-6,0.000428921568627451
DownWithUSImperialism,8,1,4.0,1,4.0,0,0.0,1.0,1.0,1,4,7,2.4702794503628223e-5,1.0,0.0,0.0,0.00010820631787789026,0.0,0.00010723039215686274
PacificMarines,1,3,36.0,3,36.0,0,0.0,1.0,1.0,3,42,132,0.00022232515053265402,1.0,0.5,1.0,0.0,3.821062460440672e-5,0.002022058823529412
BlueGreenTeam,1,3,45.0,3,45.0,0,0.0,1.0,1.0,3,47,132,0.0002779064381658175,1.0,0.5,1.0,0.0,4.740578186324118e-5,0.002022058823529412
RTA,5,13,52.0,12,48.0,1,4.0,0.9230769230769231,0.9230769230769231,13,48,64,0.00032113632854716687,1.0,0.8571428571428571,1.0,0.0011888509454206497,0.0,0.000980392156862745
Army,5,13,52.0,12,48.0,1,4.0,0.9230769230769231,0.9230769230769231,13,48,64,0.00032113632854716687,1.0,0.8571428571428571,1.0,0.0011888509454206497,0.0,0.000980392156862745
Thailand,5,13,52.0,12,48.0,1,4.0,0.9230769230769231,0.9230769230769231,13,48,64,0.00032113632854716687,1.0,0.8571428571428571,1.0,0.0011888509454206497,0.0,0.000980392156862745
USA,5,15,54.0,12,48.0,3,6.0,0.8,0.8888888888888888,13,49,167,0.000333487725798981,0.7916666666666666,0.6666666666666666,0.8346560846560847,0.0010864942356213492,0.0,0.0025582107843137255
GoBuffs,9,3,5.0,3,5.0,0,0.0,1.0,1.0,3,4,29,3.087849312953528e-5,1.0,0.5,1.0,0.00014410917006535406,0.0,0.00044424019607843137
PhilippineSea,2,8,252.0,5,135.0,3,117.0,0.625,0.5357142857142857,6,74,167,0.0015562760537285781,0.75,0.5277777777777778,0.7091836734693877,0.0,0.005279878072562472,0.0025582107843137255
JMSDF,6,14,44.0,12,38.0,2,6.0,0.8571428571428571,0.8636363636363636,14,38,132,0.00027173073953991046,1.0,0.8666666666666667,1.0,0.000585228852732822,0.0,0.002022058823529412
USNavy,6,14,44.0,12,38.0,2,6.0,0.8571428571428571,0.8636363636363636,14,38,132,0.00027173073953991046,1.0,0.8666666666666667,1.0,0.000585228852732822,0.0,0.002022058823529412
CVW9,1,4,16.0,4,16.0,0,0.0,1.0,1.0,4,19,134,9.881117801451289e-5,1.0,0.6,1.0,0.0,1.7263865419669955e-5,0.0020526960784313726
JapanUSAlliance,6,14,26.0,12,23.0,2,3.0,0.8571428571428571,0.8846153846153846,14,28,132,0.00016056816427358344,1.0,0.8666666666666667,1.0,0.0003866034695079179,0.0,0.002022058823529412
Stryker,5,13,52.0,12,48.0,1,4.0,0.9230769230769231,0.9230769230769231,13,48,64,0.00032113632854716687,1.0,0.8571428571428571,1.0,0.0011888509454206497,0.0,0.000980392156862745
Vehicles,5,13,52.0,12,48.0,1,4.0,0.9230769230769231,0.9230769230769231,13,48,64,0.00032113632854716687,1.0,0.8571428571428571,1.0,0.0011888509454206497,0.0,0.000980392156862745
LittorallyAwesome,1,5,210.0,5,210.0,0,0.0,1.0,1.0,5,79,132,0.0012968967114404817,1.0,0.6666666666666666,1.0,0.0,0.00018991066157014735,0.002022058823529412
JapaneseNavy,6,14,44.0,12,38.0,2,6.0,0.8571428571428571,0.8636363636363636,14,38,132,0.00027173073953991046,1.0,0.8666666666666667,1.0,0.000585228852732822,0.0,0.002022058823529412
Navy,2,6,162.0,5,135.0,1,27.0,0.8333333333333334,0.8333333333333334,6,73,167,0.001000463177396943,1.0,0.7142857142857143,1.0,0.00011459444668571184,0.0,0.0025582107843137255
theprideandtradition,9,3,3.0,3,3.0,0,0.0,1.0,1.0,3,3,29,1.8527095877721168e-5,1.0,0.5,1.0,8.643700666288723e-5,0.0,0.00044424019607843137
CounterTerror,4,3,3.0,2,2.0,1,1.0,0.6666666666666666,0.6666666666666666,3,3,28,1.8527095877721168e-5,1.0,0.5,1.0,0.0,6.397992516560258e-6,0.000428921568627451
Mindanao,4,3,3.0,2,2.0,1,1.0,0.6666666666666666,0.6666666666666666,3,3,28,1.8527095877721168e-5,1.0,0.5,1.0,0.0,6.397992516560258e-6,0.000428921568627451
USSCharleston,2,6,162.0,5,135.0,1,27.0,0.8333333333333334,0.8333333333333334,6,73,167,0.001000463177396943,1.0,0.7142857142857143,1.0,0.00011459444668571184,0.0,0.0025582107843137255
TransatlanticPartnership,2,1,2.0,1,2.0,0,0.0,1.0,1.0,1,2,63,1.2351397251814112e-5,1.0,0.0,0.0,2.479320109294303e-5,0.0,0.0009650735294117647
FSVendémiaire,2,6,162.0,5,135.0,1,27.0,0.8333333333333334,0.8333333333333334,6,73,167,0.001000463177396943,1.0,0.7142857142857143,1.0,0.00011459444668571184,0.0,0.0025582107843137255
กองทัพบกไทยจัดพิธีรับมอบยานเกราะล้อยาง,5,13,52.0,12,48.0,1,4.0,0.9230769230769231,0.9230769230769231,13,48,64,0.00032113632854716687,1.0,0.8571428571428571,1.0,0.0011888509454206497,0.0,0.000980392156862745
ICV,5,13,52.0,12,48.0,1,4.0,0.9230769230769231,0.9230769230769231,13,48,64,0.00032113632854716687,1.0,0.8571428571428571,1.0,0.0011888509454206497,0.0,0.000980392156862745
USSJackson,1,7,300.0,6,270.0,1,30.0,0.8571428571428571,0.9,5,80,132,0.0018527095877721167,0.7142857142857143,0.4642857142857143,0.68,0.0,0.0020379916858712654,0.002022058823529412
VMFA121,1,3,189.0,3,189.0,0,0.0,1.0,1.0,3,76,132,0.0011672070402964335,1.0,0.5,1.0,0.0,0.0001745770239374167,0.002022058823529412
USSZumwalt,1,3,471.0,3,471.0,0,0.0,1.0,1.0,3,96,132,0.002908754052802223,1.0,0.5,1.0,0.0,0.0003082131186662451,0.002022058823529412
Wildcards,1,5,210.0,5,210.0,0,0.0,1.0,1.0,5,79,132,0.0012968967114404817,1.0,0.6666666666666666,1.0,0.0,0.00018991066157014735,0.002022058823529412
HSC23,1,5,210.0,5,210.0,0,0.0,1.0,1.0,5,79,132,0.0012968967114404817,1.0,0.6666666666666666,1.0,0.0,0.00018991066157014735,0.002022058823529412
LCS6,1,5,210.0,5,210.0,0,0.0,1.0,1.0,5,79,132,0.0012968967114404817,1.0,0.6666666666666666,1.0,0.0,0.00018991066157014735,0.002022058823529412
3rdMLR,1,3,36.0,3,36.0,0,0.0,1.0,1.0,3,42,132,0.00022232515053265402,1.0,0.5,1.0,0.0,3.821062460440672e-5,0.002022058823529412
BougainvilleIII,1,3,36.0,3,36.0,0,0.0,1.0,1.0,3,42,132,0.00022232515053265402,1.0,0.5,1.0,0.0,3.821062460440672e-5,0.002022058823529412
CSG3,1,4,16.0,4,16.0,0,0.0,1.0,1.0,4,19,134,9.881117801451289e-5,1.0,0.6,1.0,0.0,1.7263865419669955e-5,0.0020526960784313726
TeamMcConnell,1,2,4.0,2,4.0,0,0.0,1.0,1.0,2,4,132,2.4702794503628223e-5,1.0,0.3333333333333333,1.0,0.0,4.357989420000763e-6,0.002022058823529412
JapaneseAirForce,6,14,44.0,12,38.0,2,6.0,0.8571428571428571,0.8636363636363636,14,38,132,0.00027173073953991046,1.0,0.8666666666666667,1.0,0.000585228852732822,0.0,0.002022058823529412
JASDF,6,14,50.0,12,43.0,2,7.0,0.8571428571428571,0.86,14,39,132,0.0003087849312953528,1.0,0.8666666666666667,1.0,0.0006518405617714773,0.0,0.002022058823529412
海上自衛隊,6,14,44.0,12,38.0,2,6.0,0.8571428571428571,0.8636363636363636,14,38,132,0.00027173073953991046,1.0,0.8666666666666667,1.0,0.000585228852732822,0.0,0.002022058823529412
航空自衛隊,6,14,44.0,12,38.0,2,6.0,0.8571428571428571,0.8636363636363636,14,38,132,0.00027173073953991046,1.0,0.8666666666666667,1.0,0.000585228852732822,0.0,0.002022058823529412
Pac12Pros,9,2,4.0,2,4.0,0,0.0,1.0,1.0,2,4,29,2.4702794503628223e-5,1.0,0.3333333333333333,1.0,0.00011526833715702622,0.0,0.00044424019607843137
BackThePac,9,2,4.0,2,4.0,0,0.0,1.0,1.0,2,4,29,2.4702794503628223e-5,1.0,0.3333333333333333,1.0,0.00011526833715702622,0.0,0.00044424019607843137
NewProfilePic,9,3,5.0,3,5.0,0,0.0,1.0,1.0,3,4,29,3.087849312953528e-5,1.0,0.5,1.0,0.00014410917006535406,0.0,0.00044424019607843137
RoyalThaiArmy,5,13,52.0,12,48.0,1,4.0,0.9230769230769231,0.9230769230769231,13,48,64,0.00032113632854716687,1.0,0.8571428571428571,1.0,0.0011888509454206497,0.0,0.000980392156862745
GDLS,5,13,52.0,12,48.0,1,4.0,0.9230769230769231,0.9230769230769231,13,48,64,0.00032113632854716687,1.0,0.8571428571428571,1.0,0.0011888509454206497,0.0,0.000980392156862745
wheeled,5,13,52.0,12,48.0,1,4.0,0.9230769230769231,0.9230769230769231,13,48,64,0.00032113632854716687,1.0,0.8571428571428571,1.0,0.0011888509454206497,0.0,0.000980392156862745
armored,5,13,52.0,12,48.0,1,4.0,0.9230769230769231,0.9230769230769231,13,48,64,0.00032113632854716687,1.0,0.8571428571428571,1.0,0.0011888509454206497,0.0,0.000980392156862745
8x8,5,13,52.0,12,48.0,1,4.0,0.9230769230769231,0.9230769230769231,13,48,64,0.00032113632854716687,1.0,0.8571428571428571,1.0,0.0011888509454206497,0.0,0.000980392156862745
FriendsPartnersAlies,2,3,26.0,2,18.0,1,8.0,0.6666666666666666,0.6923076923076923,3,26,133,0.00016056816427358344,1.0,0.5,1.0,0.0,0.0002496209863697141,0.0020373774509803923
F2,6,14,26.0,12,23.0,2,3.0,0.8571428571428571,0.8846153846153846,14,28,132,0.00016056816427358344,1.0,0.8666666666666667,1.0,0.0003866034695079179,0.0,0.002022058823529412
ABRAHAMLINCOLN,6,14,30.0,12,25.0,2,5.0,0.8571428571428571,0.8333333333333334,14,30,132,0.00018527095877721167,1.0,0.8666666666666667,1.0,0.00032738998693460086,0.0,0.002022058823529412
CSG,6,14,30.0,12,25.0,2,5.0,0.8571428571428571,0.8333333333333334,14,30,132,0.00018527095877721167,1.0,0.8666666666666667,1.0,0.00032738998693460086,0.0,0.002022058823529412
JPNUSAlliance,6,14,30.0,12,25.0,2,5.0,0.8571428571428571,0.8333333333333334,14,30,132,0.00018527095877721167,1.0,0.8666666666666667,1.0,0.00032738998693460086,0.0,0.002022058823529412
LetOurRiversFlowFreely,7,6,7.0,6,7.0,0,0.0,1.0,1.0,6,10,14,4.322989038134939e-5,1.0,0.7142857142857143,1.0,0.00017077255054431806,0.0,0.0002144607843137255
BARExam,7,2,22.0,2,22.0,0,0.0,1.0,1.0,2,24,14,0.00013586536976995523,1.0,0.3333333333333333,1.0,0.0005380944427326728,0.0,0.0002144607843137255
BAR2020_21,7,2,22.0,2,22.0,0,0.0,1.0,1.0,2,24,14,0.00013586536976995523,1.0,0.3333333333333333,1.0,0.0005380944427326728,0.0,0.0002144607843137255
NoToApayaoDams,7,6,7.0,6,7.0,0,0.0,1.0,1.0,6,10,14,4.322989038134939e-5,1.0,0.7142857142857143,1.0,0.00017077255054431806,0.0,0.0002144607843137255
JapaneseTraditionalCulture,9,10,30.0,10,30.0,0,0.0,1.0,1.0,10,32,29,0.00018527095877721167,1.0,0.8181818181818182,1.0,0.0008682269778338414,0.0,0.00044424019607843137
livingInTheModernNew,9,10,30.0,10,30.0,0,0.0,1.0,1.0,10,32,29,0.00018527095877721167,1.0,0.8181818181818182,1.0,0.0008682269778338414,0.0,0.00044424019607843137
UkiyoeArtist,9,10,30.0,10,30.0,0,0.0,1.0,1.0,10,32,29,0.00018527095877721167,1.0,0.8181818181818182,1.0,0.0008682269778338414,0.0,0.00044424019607843137
paintingThePresent,9,10,30.0,10,30.0,0,0.0,1.0,1.0,10,32,29,0.00018527095877721167,1.0,0.8181818181818182,1.0,0.0008682269778338414,0.0,0.00044424019607843137
AllHandPainted,9,10,30.0,10,30.0,0,0.0,1.0,1.0,10,32,29,0.00018527095877721167,1.0,0.8181818181818182,1.0,0.0008682269778338414,0.0,0.00044424019607843137
Cherryblossoms,9,10,30.0,10,30.0,0,0.0,1.0,1.0,10,32,29,0.00018527095877721167,1.0,0.8181818181818182,1.0,0.0008682269778338414,0.0,0.00044424019607843137
dancingInTheAirCherryblossom,9,10,30.0,10,30.0,0,0.0,1.0,1.0,10,32,29,0.00018527095877721167,1.0,0.8181818181818182,1.0,0.0008682269778338414,0.0,0.00044424019607843137
CatLovers,9,10,30.0,10,30.0,0,0.0,1.0,1.0,10,32,29,0.00018527095877721167,1.0,0.8181818181818182,1.0,0.0008682269778338414,0.0,0.00044424019607843137
NotDigital,9,10,30.0,10,30.0,0,0.0,1.0,1.0,10,32,29,0.00018527095877721167,1.0,0.8181818181818182,1.0,0.0008682269778338414,0.0,0.00044424019607843137
HandPainter,9,10,30.0,10,30.0,0,0.0,1.0,1.0,10,32,29,0.00018527095877721167,1.0,0.8181818181818182,1.0,0.0008682269778338414,0.0,0.00044424019607843137
CANZUKdefence,1,3,6.0,2,4.0,1,2.0,0.6666666666666666,0.6666666666666666,2,6,143,3.7054191755442337e-5,0.8333333333333334,0.3333333333333333,0.75,0.0,0.00011146757772628746,0.002190563725490196
AUKUS,1,2,2.0,2,2.0,0,0.0,1.0,1.0,2,2,132,1.2351397251814112e-5,1.0,0.3333333333333333,1.0,0.0,2.182490027036188e-6,0.002022058823529412
LHA7,1,4,4.0,4,4.0,0,0.0,1.0,1.0,4,4,132,2.4702794503628223e-5,1.0,0.6,1.0,0.0,4.357989420000763e-6,0.002022058823529412
USSMobileBay,2,7,252.0,6,216.0,1,36.0,0.8571428571428571,0.8571428571428571,7,82,167,0.0015562760537285781,1.0,0.75,1.0,0.0006521763406858172,0.0,0.0025582107843137255
AnytimeAnywhere,2,9,20.0,8,18.0,1,2.0,0.8888888888888888,0.9,6,22,167,0.0001235139725181411,0.8222222222222222,0.6222222222222222,0.8,0.00010555943211509877,0.0,0.0025582107843137255
ICYMI,2,9,20.0,8,16.0,1,4.0,0.8888888888888888,0.8,6,22,167,0.0001235139725181411,0.7555555555555555,0.5555555555555556,0.6875,0.0,3.774927232524927e-5,0.0025582107843137255
ICEX2022,2,3,7.0,3,7.0,0,0.0,1.0,1.0,3,8,63,4.322989038134939e-5,1.0,0.5,1.0,8.68679913934578e-5,0.0,0.0009650735294117647
IntegratedDeterrence,2,3,6.0,3,6.0,0,0.0,1.0,1.0,3,7,63,3.7054191755442337e-5,1.0,0.5,1.0,7.444253641830656e-5,0.0,0.0009650735294117647
StandWithOurTraditionalAllies,2,2,2.0,2,2.0,0,0.0,1.0,1.0,2,2,65,1.2351397251814112e-5,1.0,0.3333333333333333,1.0,2.479320109294303e-5,0.0,0.0009957107843137254
theatersustainment,8,1,5.0,1,5.0,0,0.0,1.0,1.0,1,6,16,3.087849312953528e-5,1.0,0.0,0.0,0.00013528050202316066,0.0,0.00024509803921568627
CTF71,1,3,36.0,3,36.0,0,0.0,1.0,1.0,3,42,134,0.00022232515053265402,1.0,0.5,1.0,0.0,3.821062460440672e-5,0.0020526960784313726
US7thFleet,1,1,44.0,1,44.0,0,0.0,1.0,1.0,1,46,132,0.00027173073953991046,1.0,0.0,0.0,0.0,4.639120137062136e-5,0.002022058823529412
USSSpruance,2,7,252.0,6,216.0,1,36.0,0.8571428571428571,0.8571428571428571,7,82,167,0.0015562760537285781,1.0,0.75,1.0,0.0006521763406858172,0.0,0.0025582107843137255
COCOMSpotlight,1,3,6.0,3,6.0,0,0.0,1.0,1.0,3,7,132,3.7054191755442337e-5,1.0,0.5,1.0,0.0,6.526492522973548e-6,0.002022058823529412
USINDOPACOM,1,4,21.0,3,20.0,1,1.0,0.75,0.9523809523809523,3,19,144,0.00012968967114404816,0.8,0.4,0.8888888888888888,0.0,7.276719538329424e-5,0.0022058823529411764
3dMARDIV,2,4,16.0,3,12.0,1,4.0,0.75,0.75,4,19,133,9.881117801451289e-5,1.0,0.6,1.0,0.0,8.757443548990107e-5,0.0020373774509803923
NobleDefender,2,5,12.0,5,12.0,0,0.0,1.0,1.0,5,15,79,7.410838351088467e-5,1.0,0.6666666666666666,1.0,0.00014907407956465946,0.0,0.001210171568627451
AlliesAndPartners,2,3,24.0,2,16.0,1,8.0,0.6666666666666666,0.6666666666666666,3,25,133,0.00014821676702176935,1.0,0.5,1.0,0.0,0.0002745479729002742,0.0020373774509803923
B52sday,2,5,14.0,4,11.0,1,3.0,0.8,0.7857142857142857,5,17,140,8.645978076269878e-5,1.0,0.6666666666666666,1.0,0.0,4.0846739625455264e-5,0.002144607843137255
B52,2,5,14.0,4,11.0,1,3.0,0.8,0.7857142857142857,5,17,140,8.645978076269878e-5,1.0,0.6666666666666666,1.0,0.0,4.0846739625455264e-5,0.002144607843137255
Bombers,2,5,14.0,4,11.0,1,3.0,0.8,0.7857142857142857,5,17,140,8.645978076269878e-5,1.0,0.6666666666666666,1.0,0.0,4.0846739625455264e-5,0.002144607843137255
YourADF,1,1,1.0,1,1.0,0,0.0,1.0,1.0,1,1,132,6.175698625907056e-6,1.0,0.0,0.0,0.0,1.0921184894208125e-6,0.002022058823529412
InTheRegion,1,3,8.0,3,8.0,0,0.0,1.0,1.0,3,9,132,4.9405589007256447e-5,1.0,0.5,1.0,0.0,8.687993675593475e-6,0.002022058823529412
HonoringVets,2,1,2.0,1,2.0,0,0.0,1.0,1.0,1,2,63,1.2351397251814112e-5,1.0,0.0,0.0,2.479320109294303e-5,0.0,0.0009650735294117647
GlobalReach,2,6,12.0,6,12.0,0,0.0,1.0,1.0,6,15,82,7.410838351088467e-5,1.0,0.7142857142857143,1.0,0.00014907407956465946,0.0,0.0012561274509803922
JSKongō,2,7,252.0,6,216.0,1,36.0,0.8571428571428571,0.8571428571428571,7,82,167,0.0015562760537285781,1.0,0.75,1.0,0.0006521763406858172,0.0,0.0025582107843137255
JSInazuma,2,7,252.0,6,216.0,1,36.0,0.8571428571428571,0.8571428571428571,7,82,167,0.0015562760537285781,1.0,0.75,1.0,0.0006521763406858172,0.0,0.0025582107843137255
SeaOfJapan,2,7,252.0,6,216.0,1,36.0,0.8571428571428571,0.8571428571428571,7,82,167,0.0015562760537285781,1.0,0.75,1.0,0.0006521763406858172,0.0,0.0025582107843137255
PACS19,2,1,2.0,1,2.0,0,0.0,1.0,1.0,1,2,63,1.2351397251814112e-5,1.0,0.0,0.0,2.479320109294303e-5,0.0,0.0009650735294117647
Arctic,2,3,7.0,3,7.0,0,0.0,1.0,1.0,3,8,63,4.322989038134939e-5,1.0,0.5,1.0,8.68679913934578e-5,0.0,0.0009650735294117647
FreeandOpenIndoPacific,1,131,4320.0,54,2659.0,77,1661.0,0.4122137404580153,0.6155092592592593,18,99,212,0.02667901806391848,0.0705528568123988,0.055401341660883646,0.10295584045584046,0.0,0.12259277751296316,0.0032475490196078433
DefendCordilleraPH,7,13,488.0,13,488.0,0,0.0,1.0,1.0,6,91,14,0.003013740929442643,0.37362637362637363,0.23076923076923078,0.4381830601092896,0.012937620000766148,0.0,0.0002144607843137255
Philippines,8,16,230.0,16,230.0,0,0.0,1.0,1.0,9,77,43,0.0014204106839586228,0.4632352941176471,0.34558823529411764,0.11188405797101449,0.006462498224900526,0.0,0.0006587009803921569
USSAshland,3,1,53.0,1,53.0,0,0.0,1.0,1.0,1,50,2,0.00032731202717307397,1.0,0.0,0.0,0.0015808934625656246,0.0,3.0637254901960784e-5
