node,community,in_degree,out_degree,total_degree,in_degree_in_group,out_degree_in_group,total_degree_in_group,in_degree_between,out_degree_between,total_degree_between,weighted_in_degree,weighted_out_degree,weighted_total_degree,weighted_in_degree_in_group,weighted_out_degree_in_group,weighted_total_degree_in_group,weighted_in_degree_between,weighted_out_degree_between,weighted_total_degree_between,in_group_indegree_ratio,in_group_outdegree_ratio,in_group_indegree_strength_fraction,in_group_outdegree_strength_fraction,k_core_in,k_core_out,k_core_undirected,s_core_in,s_core_out,s_core_undirected,in_reach_2,out_reach_2,undirected_reach_2,out_degree_normalized,in_degree_normalized,in_out_ratio,weighted_in_out_ratio,ego_density,density_clustering_coefficient,cg_cycle,cg_middleman,cg_in,cg_out,cg_total,barrat_local,r_norm_ranked,page_rank,salsa_hub,salsa_authority,modularity_vitality_hub,modularity_vitality_bridge,undirected_reach_2_normalized,in_reach_2_normalized,out_reach_2_normalized
1458556085028388864,3,1,0,1,1,0,1,0,0,0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,1,1.0,0.0,1.0,4,1,417,0.0,4.37024735600035e-5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008217365820029566,0.0,0.0008992805755395657,0.0,6.571377182795768e-5,0.0002299976503837155,0.0029717682020802376,0.0007429420505200594
841850514849517569,1,2,0,2,1,0,1,1,0,1,3.0,0.0,3.0,2.0,0.0,2.0,1.0,0.0,1.0,0.5,0.0,0.6666666666666666,0.0,0,0,2,9.0,0.0,10.0,4,1,450,0.0,0.00013110742068001048,0.0,0.0,0.5,0.25,0.0,0.0,0.5,0.0,0.5,1.0,0.0,0.0008395644341970544,0.0,0.0008992805755395696,0.0,0.00019700506121589356,0.0002481989032917793,0.0029717682020802376,0.0007429420505200594
1137331911313899520,3,2,0,2,1,0,1,1,0,1,4.0,0.0,4.0,3.0,0.0,3.0,1.0,0.0,1.0,0.5,0.0,0.75,0.0,0,0,2,8.0,0.0,14.0,4,1,450,0.0,0.000174809894240014,0.0,0.0,0.5,0.25,0.0,0.0,0.5,0.0,0.5,1.0,0.0,0.000832896636349633,0.0,0.0008992805755395671,0.0,0.0002625821226920344,0.0002481989032917793,0.0029717682020802376,0.0007429420505200594
533315713,3,1,0,1,1,0,1,0,0,0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,1,1.0,0.0,1.0,4,1,417,0.0,4.37024735600035e-5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008217365820029566,0.0,0.0008992805755395657,0.0,6.571377182795768e-5,0.0002299976503837155,0.0029717682020802376,0.0007429420505200594
852503424,3,1,0,1,1,0,1,0,0,0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,1,1.0,0.0,1.0,4,1,417,0.0,4.37024735600035e-5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008217365820029566,0.0,0.0008992805755395657,0.0,6.571377182795768e-5,0.0002299976503837155,0.0029717682020802376,0.0007429420505200594
1281554674428997632,3,1,0,1,1,0,1,0,0,0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,1,1.0,0.0,1.0,4,1,417,0.0,4.37024735600035e-5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008217365820029566,0.0,0.0008992805755395657,0.0,6.571377182795768e-5,0.0002299976503837155,0.0029717682020802376,0.0007429420505200594
135656924,3,1,0,1,1,0,1,0,0,0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,1,1.0,0.0,1.0,4,1,417,0.0,4.37024735600035e-5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008217365820029566,0.0,0.0008992805755395657,0.0,6.571377182795768e-5,0.0002299976503837155,0.0029717682020802376,0.0007429420505200594
721667688318152705,3,1,0,1,1,0,1,0,0,0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,1,1.0,0.0,1.0,4,1,417,0.0,4.37024735600035e-5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008217365820029566,0.0,0.0008992805755395657,0.0,6.571377182795768e-5,0.0002299976503837155,0.0029717682020802376,0.0007429420505200594
248114547,3,1,0,1,1,0,1,0,0,0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,1,3.0,0.0,5.0,4,1,417,0.0,8.7404947120007e-5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008228596461277702,0.0,0.0008992805755395657,0.0,0.00013138220145370028,0.0002299976503837155,0.0029717682020802376,0.0007429420505200594
1458746884491673601,3,2,0,2,1,0,1,1,0,1,5.0,0.0,5.0,4.0,0.0,4.0,1.0,0.0,1.0,0.5,0.0,0.8,0.0,0,0,2,8.0,0.0,17.0,5,1,439,0.0,0.0002185123678000175,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008456078044006103,0.0,0.0008992805755395667,0.0,0.0006980681018082802,0.0002421318189890914,0.003714710252600297,0.0007429420505200594
116056117,1,3,0,3,1,0,1,2,0,2,4.0,0.0,4.0,1.0,0.0,1.0,3.0,0.0,3.0,0.3333333333333333,0.0,0.25,0.0,0,0,3,9.0,0.0,14.0,5,1,496,0.0,0.000174809894240014,0.0,0.0,0.3333333333333333,0.1111111111111111,0.0,0.0,0.1875,0.0,0.1875,0.375,0.0,0.0008398135839986281,0.0,0.0008992805755395686,0.0,0.0006209854143068849,0.0002735703467393834,0.003714710252600297,0.0007429420505200594
1111434851079675904,3,1,0,1,1,0,1,0,0,0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,1,1.0,0.0,1.0,4,1,417,0.0,4.37024735600035e-5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008217365820029566,0.0,0.0008992805755395657,0.0,6.571377182795768e-5,0.0002299976503837155,0.0029717682020802376,0.0007429420505200594
2315150910,3,1,0,1,1,0,1,0,0,0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,1,1.0,0.0,1.0,4,1,417,0.0,4.37024735600035e-5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008217365820029566,0.0,0.0008992805755395657,0.0,6.571377182795768e-5,0.0002299976503837155,0.0029717682020802376,0.0007429420505200594
615811506,8,2,0,2,1,0,1,1,0,1,2.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,0.5,0.0,0.5,0.0,0,0,2,3.0,0.0,5.0,6,1,456,0.0,8.7404947120007e-5,0.0,0.0,0.5,0.25,0.0,0.0,0.5,0.0,0.5,1.0,0.0,0.0008347914476646661,0.0,0.0008992805755395685,0.0,0.00024837777055763954,0.0002515082220023364,0.004457652303120356,0.0007429420505200594
756706553382789121,3,1,0,1,1,0,1,0,0,0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,1,3.0,0.0,5.0,4,1,417,0.0,8.7404947120007e-5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008228596461277702,0.0,0.0008992805755395657,0.0,0.00013138220145370028,0.0002299976503837155,0.0029717682020802376,0.0007429420505200594
1504285365229731840,3,1,0,1,1,0,1,0,0,0,3.0,0.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,1,7.0,0.0,10.0,4,1,417,0.0,0.00013110742068001048,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008239827102525841,0.0,0.0008992805755395657,0.0,0.00019700506121589356,0.0002299976503837155,0.0029717682020802376,0.0007429420505200594
1418238731891318786,2,2,0,2,1,0,1,1,0,1,2.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,0.5,0.0,0.5,0.0,0,0,2,3.0,0.0,5.0,5,1,465,0.0,8.7404947120007e-5,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008297765937767654,0.0,0.0008992805755395687,0.0,0.00022597436370785928,0.000256472200068172,0.003714710252600297,0.0007429420505200594
818736782032261120,3,1,0,1,1,0,1,0,0,0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,1,1.0,0.0,1.0,4,1,417,0.0,4.37024735600035e-5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008217365820029566,0.0,0.0008992805755395657,0.0,6.571377182795768e-5,0.0002299976503837155,0.0029717682020802376,0.0007429420505200594
100914532,1,2,0,2,1,0,1,1,0,1,2.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,0.5,0.0,0.5,0.0,0,0,2,3.0,0.0,5.0,4,1,450,0.0,8.7404947120007e-5,0.0,0.0,0.5,0.25,0.0,0.0,0.5,0.0,0.5,1.0,0.0,0.0008306505081000055,0.0,0.0008992805755395685,0.0,0.00013138220145370028,0.0002481989032917793,0.0029717682020802376,0.0007429420505200594
788178359150796800,3,1,0,1,1,0,1,0,0,0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,1,1.0,0.0,1.0,4,1,417,0.0,4.37024735600035e-5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008217365820029566,0.0,0.0008992805755395657,0.0,6.571377182795768e-5,0.0002299976503837155,0.0029717682020802376,0.0007429420505200594
1180315088537845761,3,1,0,1,1,0,1,0,0,0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,1,1.0,0.0,1.0,4,1,417,0.0,4.37024735600035e-5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008217365820029566,0.0,0.0008992805755395657,0.0,6.571377182795768e-5,0.0002299976503837155,0.0029717682020802376,0.0007429420505200594
1125725860902899712,3,1,0,1,1,0,1,0,0,0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,1,1.0,0.0,1.0,4,1,417,0.0,4.37024735600035e-5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008217365820029566,0.0,0.0008992805755395657,0.0,6.571377182795768e-5,0.0002299976503837155,0.0029717682020802376,0.0007429420505200594
1799190817,3,1,0,1,1,0,1,0,0,0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,1,1.0,0.0,1.0,4,1,417,0.0,4.37024735600035e-5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008217365820029566,0.0,0.0008992805755395657,0.0,6.571377182795768e-5,0.0002299976503837155,0.0029717682020802376,0.0007429420505200594
2612164220,3,1,0,1,1,0,1,0,0,0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,1,1.0,0.0,1.0,4,1,417,0.0,4.37024735600035e-5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008217365820029566,0.0,0.0008992805755395657,0.0,6.571377182795768e-5,0.0002299976503837155,0.0029717682020802376,0.0007429420505200594
1179834158929076224,8,2,0,2,1,0,1,1,0,1,2.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,0.5,0.0,0.5,0.0,0,0,2,3.0,0.0,5.0,5,1,423,0.0,8.7404947120007e-5,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000867296648721207,0.0,0.0008992805755395679,0.0,0.00024837777055763954,0.00023330696909427257,0.003714710252600297,0.0007429420505200594
304132840,3,1,0,1,1,0,1,0,0,0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,1,1.0,0.0,1.0,4,1,417,0.0,4.37024735600035e-5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008217365820029566,0.0,0.0008992805755395657,0.0,6.571377182795768e-5,0.0002299976503837155,0.0029717682020802376,0.0007429420505200594
3243222877,3,1,0,1,1,0,1,0,0,0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,1,1.0,0.0,1.0,4,1,417,0.0,4.37024735600035e-5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008217365820029566,0.0,0.0008992805755395657,0.0,6.571377182795768e-5,0.0002299976503837155,0.0029717682020802376,0.0007429420505200594
1628968362,3,1,0,1,1,0,1,0,0,0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,1,1.0,0.0,1.0,4,1,417,0.0,4.37024735600035e-5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008217365820029566,0.0,0.0008992805755395657,0.0,6.571377182795768e-5,0.0002299976503837155,0.0029717682020802376,0.0007429420505200594
1365586213,3,1,0,1,1,0,1,0,0,0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,1,1.0,0.0,1.0,4,1,417,0.0,4.37024735600035e-5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008217365820029566,0.0,0.0008992805755395657,0.0,6.571377182795768e-5,0.0002299976503837155,0.0029717682020802376,0.0007429420505200594
1226650868235276288,3,1,0,1,1,0,1,0,0,0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,1,1.0,0.0,1.0,4,1,417,0.0,4.37024735600035e-5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008217365820029566,0.0,0.0008992805755395657,0.0,6.571377182795768e-5,0.0002299976503837155,0.0029717682020802376,0.0007429420505200594
726915008676921345,3,1,0,1,1,0,1,0,0,0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,1,1.0,0.0,1.0,4,1,417,0.0,4.37024735600035e-5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008217365820029566,0.0,0.0008992805755395657,0.0,6.571377182795768e-5,0.0002299976503837155,0.0029717682020802376,0.0007429420505200594
755340339020460032,3,1,0,1,1,0,1,0,0,0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,1,1.0,0.0,1.0,4,1,417,0.0,4.37024735600035e-5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008217365820029566,0.0,0.0008992805755395657,0.0,6.571377182795768e-5,0.0002299976503837155,0.0029717682020802376,0.0007429420505200594
1434317911,3,1,0,1,1,0,1,0,0,0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,1,1.0,0.0,1.0,4,1,417,0.0,4.37024735600035e-5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008217365820029566,0.0,0.0008992805755395657,0.0,6.571377182795768e-5,0.0002299976503837155,0.0029717682020802376,0.0007429420505200594
1493459780081373185,3,1,0,1,1,0,1,0,0,0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,1,1.0,0.0,1.0,4,1,417,0.0,4.37024735600035e-5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008217365820029566,0.0,0.0008992805755395657,0.0,6.571377182795768e-5,0.0002299976503837155,0.0029717682020802376,0.0007429420505200594
2873161344,3,1,0,1,1,0,1,0,0,0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,1,1.0,0.0,1.0,4,1,417,0.0,4.37024735600035e-5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008217365820029566,0.0,0.0008992805755395657,0.0,6.571377182795768e-5,0.0002299976503837155,0.0029717682020802376,0.0007429420505200594
932015019314659328,3,1,0,1,1,0,1,0,0,0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,1,1.0,0.0,1.0,4,1,417,0.0,4.37024735600035e-5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008217365820029566,0.0,0.0008992805755395657,0.0,6.571377182795768e-5,0.0002299976503837155,0.0029717682020802376,0.0007429420505200594
294455311,3,1,0,1,1,0,1,0,0,0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,1,1.0,0.0,1.0,4,1,417,0.0,4.37024735600035e-5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008217365820029566,0.0,0.0008992805755395657,0.0,6.571377182795768e-5,0.0002299976503837155,0.0029717682020802376,0.0007429420505200594
1437325146058997761,3,1,0,1,1,0,1,0,0,0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,1,1.0,0.0,1.0,4,1,417,0.0,4.37024735600035e-5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008217365820029566,0.0,0.0008992805755395657,0.0,6.571377182795768e-5,0.0002299976503837155,0.0029717682020802376,0.0007429420505200594
87979936,1,2,0,2,1,0,1,1,0,1,2.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,0.5,0.0,0.5,0.0,0,0,2,3.0,0.0,5.0,4,1,450,0.0,8.7404947120007e-5,0.0,0.0,0.5,0.25,0.0,0.0,0.5,0.0,0.5,1.0,0.0,0.0008306505081000055,0.0,0.0008992805755395685,0.0,0.00013138220145370028,0.0002481989032917793,0.0029717682020802376,0.0007429420505200594
549882072,3,1,0,1,1,0,1,0,0,0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,1,1.0,0.0,1.0,4,1,417,0.0,4.37024735600035e-5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008217365820029566,0.0,0.0008992805755395657,0.0,6.571377182795768e-5,0.0002299976503837155,0.0029717682020802376,0.0007429420505200594
1135155874480185344,3,1,0,1,1,0,1,0,0,0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,1,1.0,0.0,1.0,4,1,417,0.0,4.37024735600035e-5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008217365820029566,0.0,0.0008992805755395657,0.0,6.571377182795768e-5,0.0002299976503837155,0.0029717682020802376,0.0007429420505200594
785818380657831936,3,1,0,1,1,0,1,0,0,0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,1,1.0,0.0,1.0,4,1,417,0.0,4.37024735600035e-5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008217365820029566,0.0,0.0008992805755395657,0.0,6.571377182795768e-5,0.0002299976503837155,0.0029717682020802376,0.0007429420505200594
1396957901206421508,3,1,0,1,1,0,1,0,0,0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,1,1.0,0.0,1.0,4,1,417,0.0,4.37024735600035e-5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008217365820029566,0.0,0.0008992805755395657,0.0,6.571377182795768e-5,0.0002299976503837155,0.0029717682020802376,0.0007429420505200594
842882665258733568,3,1,0,1,1,0,1,0,0,0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,1,1.0,0.0,1.0,4,1,417,0.0,4.37024735600035e-5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008217365820029566,0.0,0.0008992805755395657,0.0,6.571377182795768e-5,0.0002299976503837155,0.0029717682020802376,0.0007429420505200594
855944034,3,1,0,1,1,0,1,0,0,0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,1,1.0,0.0,1.0,4,1,417,0.0,4.37024735600035e-5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008217365820029566,0.0,0.0008992805755395657,0.0,6.571377182795768e-5,0.0002299976503837155,0.0029717682020802376,0.0007429420505200594
1457942825233190913,3,1,0,1,1,0,1,0,0,0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,1,1.0,0.0,1.0,4,1,417,0.0,4.37024735600035e-5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008217365820029566,0.0,0.0008992805755395657,0.0,6.571377182795768e-5,0.0002299976503837155,0.0029717682020802376,0.0007429420505200594
920170150011080705,3,1,0,1,1,0,1,0,0,0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,1,1.0,0.0,1.0,4,1,417,0.0,4.37024735600035e-5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008217365820029566,0.0,0.0008992805755395657,0.0,6.571377182795768e-5,0.0002299976503837155,0.0029717682020802376,0.0007429420505200594
1073238673779449856,3,1,0,1,1,0,1,0,0,0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,1,1.0,0.0,1.0,4,1,417,0.0,4.37024735600035e-5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008217365820029566,0.0,0.0008992805755395657,0.0,6.571377182795768e-5,0.0002299976503837155,0.0029717682020802376,0.0007429420505200594
2570067865,3,1,0,1,1,0,1,0,0,0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,1,1.0,0.0,1.0,4,1,417,0.0,4.37024735600035e-5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008217365820029566,0.0,0.0008992805755395657,0.0,6.571377182795768e-5,0.0002299976503837155,0.0029717682020802376,0.0007429420505200594
15193667,3,1,0,1,1,0,1,0,0,0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,1,1.0,0.0,1.0,4,1,417,0.0,4.37024735600035e-5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008217365820029566,0.0,0.0008992805755395657,0.0,6.571377182795768e-5,0.0002299976503837155,0.0029717682020802376,0.0007429420505200594
60780206,3,1,0,1,1,0,1,0,0,0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,1,1.0,0.0,1.0,4,1,417,0.0,4.37024735600035e-5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008217365820029566,0.0,0.0008992805755395657,0.0,6.571377182795768e-5,0.0002299976503837155,0.0029717682020802376,0.0007429420505200594
922915933,3,1,0,1,1,0,1,0,0,0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,1,1.0,0.0,1.0,4,1,417,0.0,4.37024735600035e-5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008217365820029566,0.0,0.0008992805755395657,0.0,6.571377182795768e-5,0.0002299976503837155,0.0029717682020802376,0.0007429420505200594
1092891589297532929,3,1,0,1,1,0,1,0,0,0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,1,1.0,0.0,1.0,4,1,417,0.0,4.37024735600035e-5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008217365820029566,0.0,0.0008992805755395657,0.0,6.571377182795768e-5,0.0002299976503837155,0.0029717682020802376,0.0007429420505200594
1135159747676524544,3,1,0,1,1,0,1,0,0,0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,1,3.0,0.0,5.0,4,1,417,0.0,8.7404947120007e-5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008228596461277702,0.0,0.0008992805755395657,0.0,0.00013138220145370028,0.0002299976503837155,0.0029717682020802376,0.0007429420505200594
997837603587080192,3,1,0,1,1,0,1,0,0,0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,1,3.0,0.0,5.0,4,1,417,0.0,8.7404947120007e-5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008228596461277702,0.0,0.0008992805755395657,0.0,0.00013138220145370028,0.0002299976503837155,0.0029717682020802376,0.0007429420505200594
1442912069045534720,3,1,0,1,1,0,1,0,0,0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,1,3.0,0.0,5.0,4,1,417,0.0,8.7404947120007e-5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008228596461277702,0.0,0.0008992805755395657,0.0,0.00013138220145370028,0.0002299976503837155,0.0029717682020802376,0.0007429420505200594
1487072185114152964,27,2,0,2,1,0,1,1,0,1,2.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,0.5,0.0,0.5,0.0,0,0,2,3.0,0.0,5.0,5,1,501,0.0,8.7404947120007e-5,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008269935127781394,0.0,0.0008992805755395668,0.0,0.000259702569624487,0.0002763281123315143,0.003714710252600297,0.0007429420505200594
525629722,3,1,0,1,1,0,1,0,0,0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,1,3.0,0.0,5.0,4,1,417,0.0,8.7404947120007e-5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008228596461277702,0.0,0.0008992805755395657,0.0,0.00013138220145370028,0.0002299976503837155,0.0029717682020802376,0.0007429420505200594
